"State","Region","Quarter","Trips"
"Victoria","Melbourne",2004 Q2,1698.3857615
"Victoria","Melbourne",2004 Q3,1543.2291861
"Victoria","Melbourne",2004 Q4,1409.5756038
"Victoria","Melbourne",2005 Q1,1569.3473647
"Victoria","Melbourne",2005 Q2,1440.5780594
"Victoria","Melbourne",2005 Q3,1463.0931423
"Victoria","Melbourne",2005 Q4,1616.3001341
"Victoria","Melbourne",2006 Q1,1722.687193
"Victoria","Melbourne",2006 Q2,1728.666472
"Victoria","Melbourne",2006 Q3,1476.518612
"Victoria","Melbourne",2006 Q4,1641.988076
"Victoria","Melbourne",2007 Q1,1461.6024795
"Victoria","Melbourne",2007 Q2,1628.2661611
"Victoria","Melbourne",2007 Q3,1766.976922
"Victoria","Melbourne",2007 Q4,1681.6064205
"Victoria","Melbourne",2008 Q1,1693.8094748
"Victoria","Melbourne",2008 Q2,1563.5959181
"Victoria","Melbourne",2008 Q3,1734.6378127
"Victoria","Melbourne",2008 Q4,1656.2088467
"Victoria","Melbourne",2009 Q1,1489.3106793
"Victoria","Melbourne",2009 Q2,1619.8443494
"Victoria","Melbourne",2009 Q3,1707.840539
"Victoria","Melbourne",2009 Q4,1611.0441794
"Victoria","Melbourne",2010 Q1,1528.4473296
"Victoria","Melbourne",2010 Q2,1650.886496
"Victoria","Melbourne",2010 Q3,1647.4625617
"Victoria","Melbourne",2010 Q4,1645.3721988
"Victoria","Melbourne",2011 Q1,1722.1449484
"Victoria","Melbourne",2011 Q2,1714.1382383
"Victoria","Melbourne",2011 Q3,1781.6070882
"Victoria","Melbourne",2011 Q4,1631.8798093
"Victoria","Melbourne",2012 Q1,1685.9115409
"Victoria","Melbourne",2012 Q2,1757.1965143
"Victoria","Melbourne",2012 Q3,1762.611368
"Victoria","Melbourne",2012 Q4,1848.405597
"Victoria","Melbourne",2013 Q1,1634.7094946
"Victoria","Melbourne",2013 Q2,1816.2072769
"Victoria","Melbourne",2013 Q3,1839.9312647
"Victoria","Melbourne",2013 Q4,1790.8685697
"Victoria","Melbourne",2014 Q1,1865.4647011
"Victoria","Melbourne",2014 Q2,2060.1610803
"Victoria","Melbourne",2014 Q3,1861.3894715
"Victoria","Melbourne",2014 Q4,2039.9576404
"Victoria","Melbourne",2015 Q1,2090.000733
"Victoria","Melbourne",2015 Q2,1980.8073001
"Victoria","Melbourne",2015 Q3,1927.9631784
"Victoria","Melbourne",2015 Q4,2109.4289614
"Victoria","Melbourne",2016 Q1,2061.2258954
"Victoria","Melbourne",2016 Q2,2125.6995155
"Victoria","Melbourne",2016 Q3,2205.6080024
"Victoria","Melbourne",2016 Q4,2250.0041544
"Victoria","Melbourne",2017 Q1,2161.4890647
"Victoria","Melbourne",2017 Q2,2100.8637101
"Victoria","Melbourne",2017 Q3,2319.3587159
"Victoria","Melbourne",2017 Q4,2632.9528531
"Victoria","Melbourne East",1998 Q1,86.8529584
"Victoria","Melbourne East",1998 Q2,58.9329861
"Victoria","Melbourne East",1998 Q3,66.8169888
"Victoria","Melbourne East",1998 Q4,59.9637631
"Victoria","Melbourne East",1999 Q1,44.5794309
"Victoria","Melbourne East",1999 Q2,96.4033057
"Victoria","Melbourne East",1999 Q3,67.5768937
"Victoria","Melbourne East",1999 Q4,74.1803335
"Victoria","Melbourne East",2000 Q1,68.2713147
"Victoria","Melbourne East",2000 Q2,70.6943181
"Victoria","Melbourne East",2000 Q3,50.4728674
"Victoria","Melbourne East",2000 Q4,81.1945716
"Victoria","Melbourne East",2001 Q1,100.0046713
"Victoria","Melbourne East",2001 Q2,70.3989733
"Victoria","Melbourne East",2001 Q3,57.9711356
"Victoria","Melbourne East",2001 Q4,50.6172129
"Victoria","Melbourne East",2002 Q1,83.4894636
"Victoria","Melbourne East",2002 Q2,53.9704987
"Victoria","Melbourne East",2002 Q3,68.5996771
"Victoria","Melbourne East",2002 Q4,88.6814977
"Victoria","Melbourne East",2003 Q1,54.0309141
"Victoria","Melbourne East",2003 Q2,127.0328087
"Victoria","Melbourne East",2003 Q3,68.6226403
"Victoria","Melbourne East",2003 Q4,51.4465767
"Victoria","Melbourne East",2004 Q1,68.09483
"Victoria","Melbourne East",2004 Q2,63.915856
"Victoria","Melbourne East",2004 Q3,91.1460617
"Victoria","Melbourne East",2004 Q4,66.7426334
"Victoria","Melbourne East",2005 Q1,95.0159787
"Victoria","Melbourne East",2005 Q2,85.1635499
"Victoria","Melbourne East",2005 Q3,52.1126168
"Victoria","Melbourne East",2005 Q4,86.3273339
"Victoria","Melbourne East",2006 Q1,79.486754
"Victoria","Melbourne East",2006 Q2,97.44409
"Victoria","Melbourne East",2006 Q3,67.15118
"Victoria","Melbourne East",2006 Q4,84.207597
"Victoria","Melbourne East",2007 Q1,109.6175548
"Victoria","Melbourne East",2007 Q2,112.518127
"Victoria","Melbourne East",2007 Q3,73.7110296
"Victoria","Melbourne East",2007 Q4,103.759554
"Victoria","Melbourne East",2008 Q1,108.4515401
"Victoria","Melbourne East",2008 Q2,115.4794435
"Victoria","Melbourne East",2008 Q3,77.8042076
"Victoria","Melbourne East",2008 Q4,97.5965365
"Victoria","Melbourne East",2009 Q1,104.2910661
"Victoria","Melbourne East",2009 Q2,119.5204099
"Victoria","Melbourne East",2009 Q3,92.6724347
"Victoria","Melbourne East",2009 Q4,131.1275323
"Victoria","Melbourne East",2010 Q1,129.3927077
"Victoria","Melbourne East",2010 Q2,90.3756445
"Victoria","Melbourne East",2010 Q3,90.839704
"Victoria","Melbourne East",2010 Q4,88.4425685
"Victoria","Melbourne East",2011 Q1,109.6823654
"Victoria","Melbourne East",2011 Q2,119.7088158
"Victoria","Melbourne East",2011 Q3,89.1961579
"Victoria","Melbourne East",2011 Q4,138.9528915
"Victoria","Melbourne East",2012 Q1,77.2905463
"Victoria","Melbourne East",2012 Q2,112.8470103
"Victoria","Melbourne East",2012 Q3,104.2703794
"Victoria","Melbourne East",2012 Q4,97.003592
"Victoria","Melbourne East",2013 Q1,113.6124309
"Victoria","Melbourne East",2013 Q2,106.8977806
"Victoria","Melbourne East",2013 Q3,117.7825579
"Victoria","Melbourne East",2013 Q4,118.0757053
"Victoria","Melbourne East",2014 Q1,150.3447169
"Victoria","Melbourne East",2014 Q2,153.3765604
"Victoria","Melbourne East",2014 Q3,98.3725011
"Victoria","Melbourne East",2014 Q4,124.9346939
"Victoria","Melbourne East",2015 Q1,142.4211636
"Victoria","Melbourne East",2015 Q2,130.5409158
"Victoria","Melbourne East",2015 Q3,130.6659668
"Victoria","Melbourne East",2015 Q4,145.2152998
"Victoria","Melbourne East",2016 Q1,171.9279667
"Victoria","Melbourne East",2016 Q2,147.912248
"Victoria","Melbourne East",2016 Q3,110.270499
"Victoria","Melbourne East",2016 Q4,196.484019
"Victoria","Melbourne East",2017 Q1,187.2486493
"Victoria","Melbourne East",2017 Q2,175.5926475
"Victoria","Melbourne East",2017 Q3,139.007151
"Victoria","Melbourne East",2017 Q4,151.5399529
"Victoria","Murray East",1998 Q1,22.3171904
"Victoria","Murray East",1998 Q2,30.996086
"Victoria","Murray East",1998 Q3,30.2653512
"Victoria","Murray East",1998 Q4,32.3357196
"Victoria","Murray East",1999 Q1,29.14554
"Victoria","Murray East",1999 Q2,25.871326
"Victoria","Murray East",1999 Q3,16.469478
"Victoria","Murray East",1999 Q4,35.9389366
"Victoria","Murray East",2000 Q1,28.1266751
"Victoria","Murray East",2000 Q2,18.9891392
"Victoria","Murray East",2000 Q3,11.5739058
"Victoria","Murray East",2000 Q4,27.9070756
"Victoria","Murray East",2001 Q1,24.8763701
"Victoria","Murray East",2001 Q2,22.3852873
"Victoria","Murray East",2001 Q3,41.0839992
"Victoria","Murray East",2001 Q4,31.7934407
"Victoria","Murray East",2002 Q1,63.3284663
"Victoria","Murray East",2002 Q2,22.3544618
"Victoria","Murray East",2002 Q3,36.4511428
"Victoria","Murray East",2002 Q4,26.2242071
"Victoria","Murray East",2003 Q1,47.0165549
"Victoria","Murray East",2003 Q2,29.5254517
"Victoria","Murray East",2003 Q3,23.1772158
"Victoria","Murray East",2003 Q4,27.0611227
"Victoria","Murray East",2004 Q1,41.1204154
"Victoria","Murray East",2004 Q2,21.127557
"Victoria","Murray East",2004 Q3,37.9661144
"Victoria","Murray East",2004 Q4,43.8664862
"Victoria","Murray East",2005 Q1,49.431531
"Victoria","Murray East",2005 Q2,23.3075802
"Victoria","Murray East",2005 Q3,21.7692385
"Victoria","Murray East",2005 Q4,24.378805
"Victoria","Murray East",2006 Q1,39.463642
"Victoria","Murray East",2006 Q2,32.332897
"Victoria","Murray East",2006 Q3,19.836994
"Victoria","Murray East",2006 Q4,46.915016
"Victoria","Murray East",2007 Q1,25.8754982
"Victoria","Murray East",2007 Q2,19.2976137
"Victoria","Murray East",2007 Q3,28.3502738
"Victoria","Murray East",2007 Q4,48.8325929
"Victoria","Murray East",2008 Q1,23.4529276
"Victoria","Murray East",2008 Q2,14.9700443
"Victoria","Murray East",2008 Q3,35.3109574
"Victoria","Murray East",2008 Q4,20.2460632
"Victoria","Murray East",2009 Q1,29.1254266
"Victoria","Murray East",2009 Q2,23.1646164
"Victoria","Murray East",2009 Q3,22.9402565
"Victoria","Murray East",2009 Q4,41.946086
"Victoria","Murray East",2010 Q1,27.802371
"Victoria","Murray East",2010 Q2,34.5744254
"Victoria","Murray East",2010 Q3,29.338058
"Victoria","Murray East",2010 Q4,30.4184648
"Victoria","Murray East",2011 Q1,34.991219
"Victoria","Murray East",2011 Q2,23.2370447
"Victoria","Murray East",2011 Q3,18.8871065
"Victoria","Murray East",2011 Q4,27.9064589
"Victoria","Murray East",2012 Q1,46.2947389
"Victoria","Murray East",2012 Q2,17.0453605
"Victoria","Murray East",2012 Q3,23.3187036
"Victoria","Murray East",2012 Q4,26.8814162
"Victoria","Murray East",2013 Q1,19.9933501
"Victoria","Murray East",2013 Q2,9.4690614
"Victoria","Murray East",2013 Q3,16.1491009
"Victoria","Murray East",2013 Q4,41.0090809
"Victoria","Murray East",2014 Q1,42.7592767
"Victoria","Murray East",2014 Q2,47.4602298
"Victoria","Murray East",2014 Q3,18.43547
"Victoria","Murray East",2014 Q4,83.6086356
"Victoria","Murray East",2015 Q1,36.8693058
"Victoria","Murray East",2015 Q2,38.4371722
"Victoria","Murray East",2015 Q3,47.9088549
"Victoria","Murray East",2015 Q4,29.0761889
"Victoria","Murray East",2016 Q1,39.6034471
"Victoria","Murray East",2016 Q2,33.2264613
"Victoria","Murray East",2016 Q3,36.8672481
"Victoria","Murray East",2016 Q4,50.2179181
"Victoria","Murray East",2017 Q1,66.4609203
"Victoria","Murray East",2017 Q2,31.1193234
"Victoria","Murray East",2017 Q3,46.9657013
"Victoria","Murray East",2017 Q4,49.1783661
"Victoria","Peninsula",1998 Q1,694.723679
"Victoria","Peninsula",1998 Q2,246.6306293
"Victoria","Peninsula",1998 Q3,183.4308568
"Victoria","Peninsula",1998 Q4,299.0163415
"Victoria","Peninsula",1999 Q1,564.870434
"Victoria","Peninsula",1999 Q2,247.3675241
"Victoria","Peninsula",1999 Q3,144.7363119
"Victoria","Peninsula",1999 Q4,247.705352
"Victoria","Peninsula",2000 Q1,424.6001371
"Victoria","Peninsula",2000 Q2,269.7377639
"Victoria","Peninsula",2000 Q3,155.5748809
"Victoria","Peninsula",2000 Q4,270.6726412
"Victoria","Peninsula",2001 Q1,635.8081145
"Victoria","Peninsula",2001 Q2,239.1986423
"Victoria","Peninsula",2001 Q3,178.8452644
"Victoria","Peninsula",2001 Q4,289.9260501
"Victoria","Peninsula",2002 Q1,417.2423104
"Victoria","Peninsula",2002 Q2,188.6708677
"Victoria","Peninsula",2002 Q3,151.3862791
"Victoria","Peninsula",2002 Q4,230.8342672
"Victoria","Peninsula",2003 Q1,469.1920735
"Victoria","Peninsula",2003 Q2,248.8755681
"Victoria","Peninsula",2003 Q3,176.1658085
"Victoria","Peninsula",2003 Q4,313.2355696
"Victoria","Peninsula",2004 Q1,379.9546191
"Victoria","Peninsula",2004 Q2,268.3205918
"Victoria","Peninsula",2004 Q3,244.9246483
"Victoria","Peninsula",2004 Q4,223.2888233
"Victoria","Peninsula",2005 Q1,372.6757557
"Victoria","Peninsula",2005 Q2,189.411044
"Victoria","Peninsula",2005 Q3,131.7031273
"Victoria","Peninsula",2005 Q4,239.5307984
"Victoria","Peninsula",2006 Q1,428.671295
"Victoria","Peninsula",2006 Q2,197.883524
"Victoria","Peninsula",2006 Q3,142.727751
"Victoria","Peninsula",2006 Q4,253.499888
"Victoria","Peninsula",2007 Q1,487.3194683
"Victoria","Peninsula",2007 Q2,220.631943
"Victoria","Peninsula",2007 Q3,155.1781585
"Victoria","Peninsula",2007 Q4,281.5230229
"Victoria","Peninsula",2008 Q1,509.455036
"Victoria","Peninsula",2008 Q2,194.7392502
"Victoria","Peninsula",2008 Q3,195.918502
"Victoria","Peninsula",2008 Q4,246.4432778
"Victoria","Peninsula",2009 Q1,467.6264934
"Victoria","Peninsula",2009 Q2,236.6726988
"Victoria","Peninsula",2009 Q3,190.6053164
"Victoria","Peninsula",2009 Q4,216.0107687
"Victoria","Peninsula",2010 Q1,378.5952774
"Victoria","Peninsula",2010 Q2,168.8155711
"Victoria","Peninsula",2010 Q3,162.0750086
"Victoria","Peninsula",2010 Q4,194.4691453
"Victoria","Peninsula",2011 Q1,374.7652436
"Victoria","Peninsula",2011 Q2,260.2848946
"Victoria","Peninsula",2011 Q3,147.0506421
"Victoria","Peninsula",2011 Q4,298.9668381
"Victoria","Peninsula",2012 Q1,477.9542205
"Victoria","Peninsula",2012 Q2,259.2900087
"Victoria","Peninsula",2012 Q3,153.7243197
"Victoria","Peninsula",2012 Q4,240.0409476
"Victoria","Peninsula",2013 Q1,512.8964154
"Victoria","Peninsula",2013 Q2,209.4118413
"Victoria","Peninsula",2013 Q3,233.2837448
"Victoria","Peninsula",2013 Q4,341.5569135
"Victoria","Peninsula",2014 Q1,502.8689944
"Victoria","Peninsula",2014 Q2,255.9820397
"Victoria","Peninsula",2014 Q3,219.8194416
"Victoria","Peninsula",2014 Q4,271.0891444
"Victoria","Peninsula",2015 Q1,443.7585205
"Victoria","Peninsula",2015 Q2,275.0148621
"Victoria","Peninsula",2015 Q3,235.8814445
"Victoria","Peninsula",2015 Q4,347.1839984
"Victoria","Peninsula",2016 Q1,544.9189399
"Victoria","Peninsula",2016 Q2,301.5813968
"Victoria","Peninsula",2016 Q3,204.0213677
"Victoria","Peninsula",2016 Q4,323.6121145
"Victoria","Peninsula",2017 Q1,561.7695582
"Victoria","Peninsula",2017 Q2,324.7807039
"Victoria","Peninsula",2017 Q3,278.8158558
"Victoria","Peninsula",2017 Q4,454.8594472
"Victoria","Phillip Island",1998 Q1,364.0432876
"Victoria","Phillip Island",1998 Q2,166.2436448
"Victoria","Phillip Island",1998 Q3,83.0328233
"Victoria","Phillip Island",1998 Q4,215.6778908
"Victoria","Phillip Island",1999 Q1,263.7101412
"Victoria","Phillip Island",1999 Q2,189.262417
"Victoria","Phillip Island",1999 Q3,119.6390702
"Victoria","Phillip Island",1999 Q4,131.4763583
"Victoria","Phillip Island",2000 Q1,246.4322607
"Victoria","Phillip Island",2000 Q2,163.1475647
"Victoria","Phillip Island",2000 Q3,145.9726434
"Victoria","Phillip Island",2000 Q4,198.231599
"Victoria","Phillip Island",2001 Q1,247.0413614
"Victoria","Phillip Island",2001 Q2,112.5996105
"Victoria","Phillip Island",2001 Q3,105.5236724
"Victoria","Phillip Island",2001 Q4,146.3424781
"Victoria","Phillip Island",2002 Q1,289.3878893
"Victoria","Phillip Island",2002 Q2,212.1588049
"Victoria","Phillip Island",2002 Q3,110.0184061
"Victoria","Phillip Island",2002 Q4,156.2398003
"Victoria","Phillip Island",2003 Q1,309.6300122
"Victoria","Phillip Island",2003 Q2,149.1327191
"Victoria","Phillip Island",2003 Q3,120.5026597
"Victoria","Phillip Island",2003 Q4,169.2451976
"Victoria","Phillip Island",2004 Q1,222.8473901
"Victoria","Phillip Island",2004 Q2,126.3456552
"Victoria","Phillip Island",2004 Q3,93.6826876
"Victoria","Phillip Island",2004 Q4,226.5795705
"Victoria","Phillip Island",2005 Q1,304.8795656
"Victoria","Phillip Island",2005 Q2,160.8368268
"Victoria","Phillip Island",2005 Q3,75.2098672
"Victoria","Phillip Island",2005 Q4,205.3305013
"Victoria","Phillip Island",2006 Q1,307.122448
"Victoria","Phillip Island",2006 Q2,99.595421
"Victoria","Phillip Island",2006 Q3,96.62264
"Victoria","Phillip Island",2006 Q4,153.01715
"Victoria","Phillip Island",2007 Q1,332.7026013
"Victoria","Phillip Island",2007 Q2,119.6697863
"Victoria","Phillip Island",2007 Q3,123.4702762
"Victoria","Phillip Island",2007 Q4,200.7983678
"Victoria","Phillip Island",2008 Q1,364.6420517
"Victoria","Phillip Island",2008 Q2,98.2596895
"Victoria","Phillip Island",2008 Q3,97.6165901
"Victoria","Phillip Island",2008 Q4,185.8133433
"Victoria","Phillip Island",2009 Q1,292.5067712
"Victoria","Phillip Island",2009 Q2,122.3982181
"Victoria","Phillip Island",2009 Q3,128.9864796
"Victoria","Phillip Island",2009 Q4,153.4337575
"Victoria","Phillip Island",2010 Q1,233.801119
"Victoria","Phillip Island",2010 Q2,155.3727758
"Victoria","Phillip Island",2010 Q3,102.6475936
"Victoria","Phillip Island",2010 Q4,193.4375903
"Victoria","Phillip Island",2011 Q1,237.1213319
"Victoria","Phillip Island",2011 Q2,182.040752
"Victoria","Phillip Island",2011 Q3,133.0765736
"Victoria","Phillip Island",2011 Q4,179.0325414
"Victoria","Phillip Island",2012 Q1,315.5053243
"Victoria","Phillip Island",2012 Q2,147.4011671
"Victoria","Phillip Island",2012 Q3,126.0945626
"Victoria","Phillip Island",2012 Q4,169.6084327
"Victoria","Phillip Island",2013 Q1,246.1275379
"Victoria","Phillip Island",2013 Q2,188.955369
"Victoria","Phillip Island",2013 Q3,117.3503221
"Victoria","Phillip Island",2013 Q4,185.336613
"Victoria","Phillip Island",2014 Q1,326.7374119
"Victoria","Phillip Island",2014 Q2,164.1070089
"Victoria","Phillip Island",2014 Q3,96.3691191
"Victoria","Phillip Island",2014 Q4,203.0495237
"Victoria","Phillip Island",2015 Q1,266.8428855
"Victoria","Phillip Island",2015 Q2,194.8406927
"Victoria","Phillip Island",2015 Q3,123.6403489
"Victoria","Phillip Island",2015 Q4,209.0388113
"Victoria","Phillip Island",2016 Q1,327.2870116
"Victoria","Phillip Island",2016 Q2,168.652977
"Victoria","Phillip Island",2016 Q3,145.2257039
"Victoria","Phillip Island",2016 Q4,189.9612632
"Victoria","Phillip Island",2017 Q1,339.8957416
"Victoria","Phillip Island",2017 Q2,196.4758379
"Victoria","Phillip Island",2017 Q3,156.0623458
"Victoria","Phillip Island",2017 Q4,238.1328771
"Victoria","Spa Country",1998 Q1,86.1960064
"Victoria","Spa Country",1998 Q2,74.3568902
"Victoria","Spa Country",1998 Q3,60.7785464
"Victoria","Spa Country",1998 Q4,46.0132844
"Victoria","Spa Country",1999 Q1,65.2991686
"Victoria","Spa Country",1999 Q2,81.8764404
"Victoria","Spa Country",1999 Q3,30.1203146
"Victoria","Spa Country",1999 Q4,45.6865892
"Victoria","Spa Country",2000 Q1,80.6863693
"Victoria","Spa Country",2000 Q2,79.7210176
"Victoria","Spa Country",2000 Q3,42.6800133
"Victoria","Spa Country",2000 Q4,77.1519607
"Victoria","Spa Country",2001 Q1,68.237822
"Victoria","Spa Country",2001 Q2,53.347077
"Victoria","Spa Country",2001 Q3,57.1172462
"Victoria","Spa Country",2001 Q4,52.9911042
"Victoria","Spa Country",2002 Q1,61.8508208
"Victoria","Spa Country",2002 Q2,59.4134191
"Victoria","Spa Country",2002 Q3,72.3809759
"Victoria","Spa Country",2002 Q4,65.1478192
"Victoria","Spa Country",2003 Q1,57.3064866
"Victoria","Spa Country",2003 Q2,109.8110855
"Victoria","Spa Country",2003 Q3,70.8642893
"Victoria","Spa Country",2003 Q4,91.5388763
"Victoria","Spa Country",2004 Q1,72.1545432
"Victoria","Spa Country",2004 Q2,66.1509144
"Victoria","Spa Country",2004 Q3,76.2554056
"Victoria","Spa Country",2004 Q4,51.8185769
"Victoria","Spa Country",2005 Q1,63.9511282
"Victoria","Spa Country",2005 Q2,55.6493563
"Victoria","Spa Country",2005 Q3,64.6250235
"Victoria","Spa Country",2005 Q4,36.4668574
"Victoria","Spa Country",2006 Q1,69.34606
"Victoria","Spa Country",2006 Q2,73.94048
"Victoria","Spa Country",2006 Q3,61.67278
"Victoria","Spa Country",2006 Q4,66.089296
"Victoria","Spa Country",2007 Q1,58.3852673
"Victoria","Spa Country",2007 Q2,66.8555176
"Victoria","Spa Country",2007 Q3,52.3876565
"Victoria","Spa Country",2007 Q4,79.5393424
"Victoria","Spa Country",2008 Q1,71.9761658
"Victoria","Spa Country",2008 Q2,91.2928778
"Victoria","Spa Country",2008 Q3,71.5970964
"Victoria","Spa Country",2008 Q4,32.5294296
"Victoria","Spa Country",2009 Q1,45.0289458
"Victoria","Spa Country",2009 Q2,48.8917545
"Victoria","Spa Country",2009 Q3,48.2584115
"Victoria","Spa Country",2009 Q4,49.4362685
"Victoria","Spa Country",2010 Q1,46.1414004
"Victoria","Spa Country",2010 Q2,73.638604
"Victoria","Spa Country",2010 Q3,56.3093353
"Victoria","Spa Country",2010 Q4,71.8813292
"Victoria","Spa Country",2011 Q1,68.058385
"Victoria","Spa Country",2011 Q2,66.2698137
"Victoria","Spa Country",2011 Q3,52.6352437
"Victoria","Spa Country",2011 Q4,49.304102
"Victoria","Spa Country",2012 Q1,78.7224202
"Victoria","Spa Country",2012 Q2,79.3043552
"Victoria","Spa Country",2012 Q3,57.1883101
"Victoria","Spa Country",2012 Q4,55.4732283
"Victoria","Spa Country",2013 Q1,39.6718043
"Victoria","Spa Country",2013 Q2,68.3295549
"Victoria","Spa Country",2013 Q3,66.1651195
"Victoria","Spa Country",2013 Q4,72.4728844
"Victoria","Spa Country",2014 Q1,108.1303803
"Victoria","Spa Country",2014 Q2,71.9460959
"Victoria","Spa Country",2014 Q3,66.5930374
"Victoria","Spa Country",2014 Q4,63.2429272
"Victoria","Spa Country",2015 Q1,88.3427609
"Victoria","Spa Country",2015 Q2,71.6347739
"Victoria","Spa Country",2015 Q3,87.3950677
"Victoria","Spa Country",2015 Q4,78.8902274
"Victoria","Spa Country",2016 Q1,91.9397822
"Victoria","Spa Country",2016 Q2,82.1689455
"Victoria","Spa Country",2016 Q3,77.7020681
"Victoria","Spa Country",2016 Q4,114.6198803
"Victoria","Spa Country",2017 Q1,87.9224039
"Victoria","Spa Country",2017 Q2,56.1299429
"Victoria","Spa Country",2017 Q3,100.1156993
"Victoria","Spa Country",2017 Q4,95.3488129
"Victoria","Upper Yarra",1998 Q1,102.7910223
"Victoria","Upper Yarra",1998 Q2,74.8551361
"Victoria","Upper Yarra",1998 Q3,59.4654053
"Victoria","Upper Yarra",1998 Q4,35.2388548
"Victoria","Upper Yarra",1999 Q1,67.8234568
"Victoria","Upper Yarra",1999 Q2,104.5851179
"Victoria","Upper Yarra",1999 Q3,77.4584304
"Victoria","Upper Yarra",1999 Q4,33.1822561
"Victoria","Upper Yarra",2000 Q1,81.0472671
"Victoria","Upper Yarra",2000 Q2,60.277124
"Victoria","Upper Yarra",2000 Q3,59.0827576
"Victoria","Upper Yarra",2000 Q4,84.8233608
"Victoria","Upper Yarra",2001 Q1,89.6774034
"Victoria","Upper Yarra",2001 Q2,49.8625592
"Victoria","Upper Yarra",2001 Q3,48.8156693
"Victoria","Upper Yarra",2001 Q4,49.8862335
"Victoria","Upper Yarra",2002 Q1,79.4578656
"Victoria","Upper Yarra",2002 Q2,144.2560527
"Victoria","Upper Yarra",2002 Q3,56.5156321
"Victoria","Upper Yarra",2002 Q4,55.1636481
"Victoria","Upper Yarra",2003 Q1,89.5487435
"Victoria","Upper Yarra",2003 Q2,44.6625352
"Victoria","Upper Yarra",2003 Q3,27.7377558
"Victoria","Upper Yarra",2003 Q4,59.4918867
"Victoria","Upper Yarra",2004 Q1,79.8116262
"Victoria","Upper Yarra",2004 Q2,80.284283
"Victoria","Upper Yarra",2004 Q3,21.1890667
"Victoria","Upper Yarra",2004 Q4,75.6015715
"Victoria","Upper Yarra",2005 Q1,76.2928479
"Victoria","Upper Yarra",2005 Q2,48.185984
"Victoria","Upper Yarra",2005 Q3,55.1428676
"Victoria","Upper Yarra",2005 Q4,94.2169715
"Victoria","Upper Yarra",2006 Q1,109.223493
"Victoria","Upper Yarra",2006 Q2,41.109335
"Victoria","Upper Yarra",2006 Q3,28.272964
"Victoria","Upper Yarra",2006 Q4,67.462733
"Victoria","Upper Yarra",2007 Q1,83.141421
"Victoria","Upper Yarra",2007 Q2,65.8179782
"Victoria","Upper Yarra",2007 Q3,43.443052
"Victoria","Upper Yarra",2007 Q4,48.2680946
"Victoria","Upper Yarra",2008 Q1,64.3943228
"Victoria","Upper Yarra",2008 Q2,42.5002292
"Victoria","Upper Yarra",2008 Q3,44.2259395
"Victoria","Upper Yarra",2008 Q4,69.186564
"Victoria","Upper Yarra",2009 Q1,52.3600339
"Victoria","Upper Yarra",2009 Q2,55.6131012
"Victoria","Upper Yarra",2009 Q3,33.1571209
"Victoria","Upper Yarra",2009 Q4,42.3014895
"Victoria","Upper Yarra",2010 Q1,29.6657721
"Victoria","Upper Yarra",2010 Q2,22.4211278
"Victoria","Upper Yarra",2010 Q3,37.5955716
"Victoria","Upper Yarra",2010 Q4,28.9413333
"Victoria","Upper Yarra",2011 Q1,53.4675269
"Victoria","Upper Yarra",2011 Q2,39.1923531
"Victoria","Upper Yarra",2011 Q3,35.9562149
"Victoria","Upper Yarra",2011 Q4,62.8539494
"Victoria","Upper Yarra",2012 Q1,60.2400094
"Victoria","Upper Yarra",2012 Q2,68.1378309
"Victoria","Upper Yarra",2012 Q3,48.5398124
"Victoria","Upper Yarra",2012 Q4,72.0509125
"Victoria","Upper Yarra",2013 Q1,71.5825307
"Victoria","Upper Yarra",2013 Q2,48.1736156
"Victoria","Upper Yarra",2013 Q3,21.9999621
"Victoria","Upper Yarra",2013 Q4,31.6343439
"Victoria","Upper Yarra",2014 Q1,71.0181718
"Victoria","Upper Yarra",2014 Q2,45.4002953
"Victoria","Upper Yarra",2014 Q3,29.0583334
"Victoria","Upper Yarra",2014 Q4,76.8979805
"Victoria","Upper Yarra",2015 Q1,48.088039
"Victoria","Upper Yarra",2015 Q2,65.1460743
"Victoria","Upper Yarra",2015 Q3,34.469854
"Victoria","Upper Yarra",2015 Q4,63.2864058
"Victoria","Upper Yarra",2016 Q1,38.0967515
"Victoria","Upper Yarra",2016 Q2,63.6975075
"Victoria","Upper Yarra",2016 Q3,52.048605
"Victoria","Upper Yarra",2016 Q4,59.6498917
"Victoria","Upper Yarra",2017 Q1,114.1359013
"Victoria","Upper Yarra",2017 Q2,93.9915051
"Victoria","Upper Yarra",2017 Q3,39.8042662
"Victoria","Upper Yarra",2017 Q4,75.0986425
"Victoria","Western Grampians",1998 Q1,86.9965908
"Victoria","Western Grampians",1998 Q2,84.9399772
"Victoria","Western Grampians",1998 Q3,79.9748837
"Victoria","Western Grampians",1998 Q4,116.2356168
"Victoria","Western Grampians",1999 Q1,101.7656351
"Victoria","Western Grampians",1999 Q2,82.1523158
"Victoria","Western Grampians",1999 Q3,66.9510501
"Victoria","Western Grampians",1999 Q4,102.4822964
"Victoria","Western Grampians",2000 Q1,67.1340274
"Victoria","Western Grampians",2000 Q2,66.3553365
"Victoria","Western Grampians",2000 Q3,88.9382383
"Victoria","Western Grampians",2000 Q4,39.699168
"Victoria","Western Grampians",2001 Q1,60.747334
"Victoria","Western Grampians",2001 Q2,75.7714927
"Victoria","Western Grampians",2001 Q3,62.7103123
